omega_over_r,consumer_speed_s_m_over_r,resource_variance,modified_variance,variance_change_percent,cv2_change_percent
0.17683196888219985,0.020000000000000004,6.702558519984534e-5,5.7917994986598356e-5,-13.588229309884492,-30.006465741006426
0.18099600351413023,0.020000000000000004,6.652990396809478e-5,5.755971110766248e-5,-13.482948757500179,-29.921188493575134
0.18525809272592828,0.020000000000000004,6.601102721222491e-5,5.7184593192826585e-5,-13.371150839724722,-29.830632180177
0.1896205455043059,0.020000000000000004,6.546910802509118e-5,5.679258641153928e-5,-13.252848366632097,-29.73480717697199
0.19408572520793438,0.020000000000000004,6.490432878027404e-5,5.638365082291993e-5,-13.128058047098623,-29.63372701814988
0.1986560508477939,0.020000000000000004,6.431690339405615e-5,5.5957763327503866e-5,-12.996801191340923,-29.527408964986147
0.20333399839767277,0.020000000000000004,6.370707951477602e-5,5.55149196372196e-5,-12.859104419715806,-29.415874579969802
0.20812210213552587,0.020000000000000004,6.307514061515426e-5,5.505513625054395e-5,-12.715000373195284,-29.29915030228817
0.21302295601642,0.020000000000000004,6.242140796248243e-5,5.457845241854942e-5,-12.564528420517075,-29.17726802061882
0.21803921507780882,0.020000000000000004,6.174624244111664e-5,5.4084932086366016e-5,-12.40773535661982,-29.05026563886205
0.22317359687789917,0.020000000000000004,6.105004620155591e-5,5.357466579345808e-5,-12.244676086596174,-28.9181876301429
0.22842888296788844,0.020000000000000004,6.0333264110553346e-5,5.304777251509078e-5,-12.075414289060827,-28.781085574139265
0.23380792039886972,0.020000000000000004,5.95963849772314e-5,5.2504401426465776e-5,-11.900023052530939,-28.639018672550044
0.23931362326422143,0.020000000000000004,5.883994253107976e-5,5.1944733570267745e-5,-11.718585478172262,-28.49205423731952
0.2449489742783178,0.020000000000000004,5.806451612903225e-5,5.1368983407818374e-5,-11.531195242090575,-28.34026814609336
0.25071702639241383,0.020000000000000004,5.7270731170550875e-5,5.077740023371329e-5,-11.337957110239438,-28.183745259293925
0.2566209044485819,0.020000000000000004,5.645925920180509e-5,5.017026943374599e-5,-11.138987399002275,-28.022579793191838
0.2626638068725947,0.020000000000000004,5.563081769261674e-5,4.9547913566136625e-5,-10.934414374584023,-27.85687564341306
0.26884900740667217,0.020000000000000004,5.478616947282553e-5,4.891069324659791e-5,-10.724378584529282,-27.68674665346872
