omega,direct_percent,equilibrium_percent,input_percent,total_first_order_percent,exact_percent
0.014999999999999996,26.699947734330884,-13.425067470168276,6.666666666666667,19.941546930829276,23.357908377827297
0.015353219612232927,26.701530973667783,-13.42944199925828,6.666666666666667,19.93875564107617,23.353190829632343
0.01571475683076358,26.703189398592592,-13.434025302789847,6.666666666666666,19.93583076246941,23.348247925270172
0.016084807518370055,26.704926566565135,-13.43882736059414,6.666666666666665,19.93276587263766,23.343068871784144
0.016463572150002055,26.70674620207502,-13.443858631096248,6.666666666666666,19.92955423764544,23.3376423566394
0.016851255921388218,26.70865220436589,-13.449130074424627,6.666666666666666,19.92618879660793,23.331956522456853
0.017248068860200926,26.71064865548802,-13.454653176634451,6.666666666666665,19.92266214552023,23.325998940491942
0.01765422593983873,26.71273982871917,-13.4604399751272,6.666666666666665,19.918966520258635,23.31975658279839
0.01806994719588821,26.714930197336844,-13.466503085294848,6.666666666666665,19.915093778708663,23.31321579300385
0.01849545784532829,26.717224443805613,-13.472855728499871,6.666666666666665,19.911035381972408,23.306362255633207
0.018930988408541446,26.71962746934405,-13.479511761406377,6.666666666666667,19.90678237460434,23.299180963897538
0.01937677483419818,26.722144403912914,-13.486485706757419,6.666666666666666,19.90232536382216,23.29165618587212
0.019833058627082196,26.724780616641823,-13.493792785672996,6.666666666666665,19.897654497635493,23.28377142897984
0.020300086978925595,26.727541726694678,-13.501448951528934,6.666666666666667,19.89275944183241,23.275509402690275
0.020778112902324973,26.7304336146123,-13.509470925519853,6.666666666666666,19.88762935575911,23.266851979341684
0.021267395367811057,26.733462434127922,-13.517876233969384,6.666666666666666,19.882252866825205,23.257780152986275
0.021768199444145903,26.73663462448704,-13.526683247492096,6.666666666666665,19.87661804366161,23.248273996155856
0.02228079644192391,26.739956923280275,-13.535911222092368,6.666666666666666,19.870712367854573,23.238312614436097
0.022805464060554392,26.74343637980919,-13.545580342302175,6.666666666666665,19.86452270417368,23.22787409873419
0.023342486538705128,26.747080369009346,-13.555711766469386,6.666666666666665,19.858035269206624,23.21693547511645
0.023892154808288706,26.75089660593633,-13.566327674294712,6.666666666666667,19.851235598308286,23.205472652085124
0.024454766652074897,26.754893160837618,-13.57745131673931,6.666666666666666,19.844108510764976,23.19346036515808
0.02503062686501441,26.75907847483311,-13.589107068430927,6.666666666666668,19.83663807306885,23.18087211860538
0.025620047419361566,26.763461376206987,-13.601320482683494,6.666666666666667,19.82880756019016,23.16768012418864
0.026223347633685314,26.768051097346184,-13.614118349285482,6.666666666666667,19.82059941472737,23.153855236741027
0.026840854345859956,26.772857292319156,-13.627528755177712,6.666666666666666,19.81199520380811,23.139366886415292
0.027472902090129623,26.777890055131643,-13.6415811481946,6.666666666666666,19.80297557360371,23.12418300741821
0.028119833278342214,26.783159938657455,-13.656306404011618,6.666666666666665,19.793520201312504,23.108269963036875
0.028781998385450924,26.788677974264477,-13.671736896475378,6.666666666666666,19.783607744455765,23.091592466756694
0.029459756139384098,26.794455692144144,-13.687906571490547,6.666666666666666,19.77321578732026,23.07411349924937
0.030153473715386094,26.80050514235511,-13.704851024652374,6.666666666666666,19.7623207843694,23.055794221007808
0.030863526934934396,26.80683891658759,-13.722607582821581,6.666666666666666,19.750898000432677,23.036593880380487
0.03159030046934092,26.813470170652106,-13.741215389849058,6.666666666666666,19.738921447469714,23.016469716753775
0.03233418804814774,26.820412647693686,-13.760715496669468,6.666666666666664,19.72636381769088,22.99537685860664
0.03309559267242997,26.827680702133605,-13.781150955999763,6.666666666666664,19.713196412800507,22.973268216152974
0.033874926833121606,26.835289324321206,-13.802566921875174,6.666666666666665,19.699389069112698,22.950094368263983
0.03467261273448254,26.84325416590012,-13.825010754296063,6.666666666666667,19.684910078270725,22.925803443353733
0.03548908252282764,26.851591565858058,-13.848532129242203,6.666666666666666,19.66972610328252,22.90034099388003
0.036324778520642004,26.860318577241973,-13.873183154345696,6.666666666666667,19.653802089562944,22.873649864104983
0.03718015346620922,26.86945299451154,-13.89901849052685,6.666666666666665,19.637101170651356,22.84567005073226
0.038055670758882235,26.879013381482388,-13.926095479900427,6.666666666666667,19.619584568248627,22.816338556013815
0.038951804710129975,26.889019099818825,-13.954474280294528,6.666666666666664,19.601211486190962,22.785589232905856
0.03986904080049564,26.89949033800987,-13.984218006726456,6.666666666666664,19.581938997950076,22.753352621816035
0.04080787594260564,26.91044814075693,-14.015392880205175,6.666666666666668,19.56172192721842,22.719555778472067
0.04176881875037206,26.921914438684286,-14.048068384245823,6.666666666666667,19.54051272110513,22.684122092403936
0.04275238981453433,26.93391207827109,-14.08231742950481,6.666666666666665,19.518261315432945,22.64697109551459
0.04375912198468905,26.94646485187444,-14.118216526952866,6.666666666666666,19.49491499158824,22.608018260179396
0.044789560657961386,26.959597527707764,-14.155845970039639,6.666666666666665,19.47041822433479,22.567174786287183
0.04584426407447395,26.973335879594735,-14.195290026303415,6.666666666666667,19.44471251995799,22.5243473766086
0.04692380361977327,26.987706716309926,-14.236637138918443,6.666666666666666,19.417736244058148,22.479437999843466
0.04802876413437794,27.002737910271577,-14.279980138677347,6.666666666666664,19.389424438260896,22.432343640672347
0.049159744230616066,27.018458425325253,-14.325416466935108,6.666666666666667,19.35970862505681,22.38295603610334
0.050317356616923284,27.034898343310726,-14.373048410052595,6.666666666666667,19.328516599924797,22.331161397379407
0.051502228429777634,27.052088889061107,-14.42298334589849,6.666666666666666,19.29577220982928,22.276840116678077
0.052715001573450826,27.070062453431486,-14.475334002983445,6.666666666666669,19.26139511711471,22.21986645781271
0.05395633306775967,27.08885261389505,-14.53021873281355,6.666666666666668,19.22530054774817,22.160108230115583
0.05522689540400663,27.108494152173975,-14.587761796056025,6.666666666666668,19.187399022784618,22.097426444661707
0.05652737690930209,27.129023068303983,-14.648093663123456,6.666666666666667,19.147596071847193,22.03167495197644
0.057858482119465315,27.150476590437943,-14.711351329775953,6.666666666666668,19.10579192732866,21.962700060353946
0.05922093216070685,27.172893179602006,-14.777678648340393,6.666666666666666,19.06188119792828,21.89034013391047
0.06061546514029869,27.196312528505338,-14.847226675129527,6.666666666666667,19.01575252004248,21.814425169498897
0.062042836546443686,27.2207755533811,-14.920154034621856,6.666666666666667,18.96728818542591,21.734776351623818
0.06350381965756138,27.246324377694528,-14.996627300926697,6.666666666666665,18.916363743434495,21.65120558452447
0.06499920596121163,27.273002306394446,-15.07682139700836,6.666666666666665,18.86284757605275,21.56351500063851
0.06652980558288281,27.300853789208094,-15.160920012080208,6.666666666666668,18.806600443794554,21.471496444721172
0.06809644772487732,27.329924371266944,-15.249116037480904,6.666666666666664,18.747475000452702,21.374930932983393
0.06969998111553205,27.36026062913052,-15.34161202124071,6.666666666666667,18.685315274556476,21.273588086732275
0.07134127446901678,27.39191009000674,-15.438620641391438,6.666666666666664,18.619956115281965,21.167225540148582
0.07302121695596002,27.424921131677216,-15.540365197894783,6.666666666666666,18.5512226004491,21.055588322032158
0.0747407186851574,27.459342860300936,-15.647080122834481,6.666666666666666,18.47892940413312,20.93840821159283
0.07650071119662286,27.49522496289518,-15.759011508237771,6.666666666666666,18.402880121324074,20.815403068667095
0.07830214796625046,27.53261753086783,-15.8764176505479,6.666666666666667,18.3228665469866,20.68627613912206
0.0801460049223601,27.57157085049596,-15.999569610350834,6.666666666666665,18.23866790681179,20.550715336661153
0.0820332809744064,27.6121351557095,-16.128751785455187,6.666666666666666,18.15005003692098,20.408392502810212
0.08396499855413801,27.654360337927,-16.264262494809,6.666666666666666,18.056764509784664,20.258962647529934
0.08594220416950009,27.698295607011815,-16.406414570006156,6.666666666666664,17.958547703672323,20.102063173711638
0.0879659689715797,27.743989096647315,-16.55553595025265,6.666666666666666,17.85511981306133,19.937313089775664
0.09003738933490202,27.791487406568503,-16.711970275610142,6.666666666666666,17.74618379762503,19.76431221573789
0.09215758745139131,27.84083507312503,-16.876077472083164,6.666666666666666,17.63142426770853,19.582640389468953
0.09432771193831817,27.89207395857039,-17.048234320623827,6.666666666666666,17.51050630461323,19.391856681473605
0.09654893846056298,27.945242548271437,-17.228835000364,6.666666666666668,17.383074214574105,19.191498628399305
0.09882247036753235,28.00037514369316,-17.41829159429286,6.666666666666666,17.248750216066966,18.981081497687402
0.10114953934507367,28.05750093753514,-17.61703454313786,6.666666666666666,17.107133061063948,18.76009759836044
0.10353140608274075,28.116642955752877,-17.825513030297795,6.666666666666667,16.95779659212175,18.528015655919393
0.10596936095677244,28.177816849404714,-18.044195277277115,6.666666666666666,16.800288238794266,18.284280272795115
0.10846472472915394,28.241029517291327,-18.273568725071453,6.666666666666667,16.634127458886542,18.028311499787186
0.11101884926313947,28.306277538221977,-18.514140072294627,6.666666666666668,16.458804132594018,17.75950454850097
0.11363311825562425,28.373545389439613,-18.76643513540394,6.666666666666668,16.273776920702343,17.477229680031094
0.11630894798676228,28.44280342528162,-19.03099849006993,6.666666666666668,16.07847160187836,17.18083231107521
0.11904778808723586,28.514005587572477,-19.308392845439517,6.666666666666666,15.872279408799626,16.869633385378858
0.12185112232359327,28.587086816569087,-19.599198094626146,6.666666666666665,15.654555388609605,16.54293006593106
0.12472046940207906,28.661960128572424,-19.90400997510646,6.666666666666666,15.424616820132629,16.199996811709227
0.12765738379139313,28.73851332366234,-20.22343826168523,6.666666666666665,15.181741728643772,15.840086912002649
0.13066345656482417,28.816605284520293,-20.558104402185062,6.666666666666665,14.925167549001895,15.462434561418203
0.1337403162622136,28.896061825138663,-20.908638491932418,6.666666666666666,14.65408999987291,15.066257569519648
0.1368896297722168,28.976671046586006,-21.275675467373656,6.666666666666666,14.367662245879016,14.650760810550455
0.14011310323534024,29.058178156185054,-21.659850381753667,6.666666666666665,14.064994441098051,14.21514053062336
0.14341248296824285,29.140279706826362,-22.061792606786543,6.666666666666666,13.745153766706485,13.758589641841933
0.14678955640980312,29.222617215149402,-22.48211878382613,6.666666666666667,13.407165097989939,13.280304144576016
0.15024615308946404,29.30477012155783,-22.921424326539903,6.666666666666667,13.050012461684595,12.779490829976359
0.15378414561838072,29.386248062225317,-23.38027325506566,6.666666666666666,12.672641473826323,12.255376423948693
0.15740545070390713,29.466482434288025,-23.85918611994258,6.666666666666666,12.27396298101211,11.707218340207914
0.16111203018797268,29.54481725138437,-24.358625753988292,6.666666666666667,11.852858164062745,11.134317212352318
0.16490589210990975,29.62049930887907,-24.878980573480746,6.666666666666666,11.408185402064989,10.53603137154797
0.16878909179430887,29.69266770798044,-25.42054513884252,6.666666666666665,10.938789235804585,9.91179342541817
0.17276373296449113,29.760342827214163,-25.983497682624048,6.666666666666666,10.443511811256782,9.261129072802099
0.17683196888219985,29.822414880195655,-26.567874322957316,6.666666666666667,9.921207223905007,8.58367825556028
0.18099600351413023,29.87763226226831,-27.173539708854747,6.666666666666666,9.37075922008023,7.8792186996679225
0.18525809272592828,29.924589967218612,-27.800153895976464,6.666666666666666,8.791102737908814,7.147691830400005
0.1896205455043059,29.961718450543795,-28.44713533519,6.666666666666667,8.181249782020462,6.389230957448366
0.19408572520793438,29.98727342867175,-29.11361997995244,6.666666666666667,7.540320115385977,5.604191512605117
0.1986560508477939,29.999327234145007,-29.79841669168662,6.666666666666667,6.867577209125055,4.793182983131938
0.20333399839767277,29.995762493537768,-30.499959354705847,6.666666666666665,6.162469805498586,3.9571020172747717
